cod_entidad;entidad;cod_tipo_gasto;tipo_gasto;cod_grupo_gasto;grupo_gasto;cod_subgrupo_gasto;subgrupo_gasto;cod_renglon;renglon;asignado;vigente;devengado
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;156;ARRENDAMIENTO DE OTRAS MAQUINAS Y EQUIPO;0;105000;64068.84
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;158;DERECHOS DE BIENES INTANGIBLES;1430555;994520;250186.73
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;165;MANTENIMIENTO Y REPARACION DE MEDIOS DE TRANSPORTE;302000;1178739;524734.47
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;168;MANTENIMIENTO Y REPARACION DE EQUIPO DE COMPUTO;115000;221850;121750
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;169;MANTENIMIENTO Y REPARACION DE OTRAS MAQUINARIAS Y EQUIPOS;101940;63000;1550
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;180;SERVICIOS TECNICOS Y PROFESIONALES;185;SERVICIOS DE CAPACITACION;28311500;8256500;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;191;PRIMAS Y GASTOS DE SEGUROS Y FIANZAS;1200000;2423150;1914930.42
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;195;IMPUESTOS, DERECHOS Y TASAS;154310;208310;114582.15
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;197;SERVICIOS DE VIGILANCIA;1687500;191300;56900
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;230;TEXTILES Y VESTUARIO;232;ACABADOS TEXTILES;529245;564620;19024
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;230;TEXTILES Y VESTUARIO;239;OTROS TEXTILES Y VESTUARIO;483500;497354;11355
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;241;PAPEL DE ESCRITORIO;1341830;608961;315541.88
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;243;PRODUCTOS DE PAPEL O CARTON;2477674;831911;401823.31
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;244;PRODUCTOS DE ARTES GRAFICAS;451221;320240;101783.1
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;250;PRODUCTOS DE CUERO Y CAUCHO;253;LLANTAS Y NEUMATICOS;95160;434160;206930
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;250;PRODUCTOS DE CUERO Y CAUCHO;254;ARTICULOS DE CAUCHO;1020;21520;3535.75
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;261;ELEMENTOS Y COMPUESTOS QUIMICOS;36480;316940;183168
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;262;COMBUSTIBLES Y LUBRICANTES;95188;2037753;145267.17
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;266;PRODUCTOS MEDICINALES Y FARMACEUTICOS;1200;36945;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;267;TINTES, PINTURAS Y COLORANTES;3329144;1808451;324706.3
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;268;PRODUCTOS PLASTICOS, NYLON, VINIL Y P.V.C.;22976299;5954327;183432.25
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;260;PRODUCTOS QUIMICOS Y CONEXOS;269;OTROS PRODUCTOS QUIMICOS Y CONEXOS;7130;34130;4800
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;286;HERRAMIENTAS MENORES;515436;519814;2700
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;292;PRODUCTOS SANITARIOS, DE LIMPIEZA Y DE USO PERSONAL;441536;424664;189920.55
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;293;UTILES EDUCACIONALES Y CULTURALES;270977;279887;1000
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;295;UTILES MENORES, SUMINISTROS E INSTRUMENTAL MEDICO-QUIRURGICOS, DE LABORATORIO Y CUIDADO DE LA SALUD;15158043;270495;166021
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;297;MATERIALES, PRODUCTOS Y ACCS. ELECTRICOS, CABLEADO ESTRUCTURADO DE REDES INFORMATICAS Y TELEFONICAS;205787;160668;64468.13
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;298;ACCESORIOS Y REPUESTOS EN GENERAL;3509186;800410;268161.16
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;299;OTROS MATERIALES Y SUMINISTROS;2508617;934567;6264.7
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;411;AYUDA PARA FUNERALES;0;14872;14872
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;412;PRESTACIONES POSTUMAS;0;126050;126050
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;413;INDEMNIZACIONES AL PERSONAL;6000000;5402100;3581345.73
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;415;VACACIONES PAGADAS POR RETIRO;5400000;1757563;1137584.7
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;900;ASIGNACIONES GLOBALES;910;GASTOS IMPREVISTOS;913;SENTENCIAS JUDICIALES;14777790;14702288;11775540.91
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;323;MOBILIARIO Y EQUIPO MEDICO-SANITARIO Y DE LABORATORIO;6740200;6743800;1715
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;324;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;5477200;5511200;25000
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;326;EQUIPO PARA COMUNICACIONES;54700;90700;29699.49
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;328;EQUIPO DE COMPUTO;3423563;5570413;190469.25
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;329;OTRAS MAQUINARIAS Y EQUIPOS;20117014;20377414;95628.5
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;132;VIATICOS DE REPRESENTACION EN EL EXTERIOR;25000;10000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;180;SERVICIOS TECNICOS Y PROFESIONALES;184;SERVICIOS ECONOMICOS, FINANCIEROS, CONTABLES Y DE AUDITORIA;935002;766216;592150
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;180;SERVICIOS TECNICOS Y PROFESIONALES;186;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;0;100000;57700
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;180;SERVICIOS TECNICOS Y PROFESIONALES;188;SERVICIOS DE INGENIERIA, ARQUITECTURA Y SUPERVISION DE OBRAS;572000;285000;105000
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;470;TRANSFERENCIAS  AL SECTOR EXTERNO;473;TRANSFERENCIAS A ORGANISMOS REGIONALES;200000;200000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;21;PERSONAL SUPERNUMERARIO;61242000;65262640;50021680.66
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;170;MANTENIMIENTO Y REPARACION DE OBRAS E INSTALACIONES;171;MANTENIMIENTO Y REPARACION DE EDIFICIOS;6788875;5087756;1195630.13
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;170;MANTENIMIENTO Y REPARACION DE OBRAS E INSTALACIONES;174;MANTENIMIENTO Y REPARACION DE INSTALACIONES;14000;14000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;190;OTROS SERVICIOS NO PERSONALES;194;GASTOS BANCARIOS, COMISIONES Y OTROS GASTOS;4000000;1525000;1013028.86
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;247;ESPECIES TIMBRADAS Y VALORES;3221;4921;295.4
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;275;PRODUCTOS DE CEMENTO, POMEZ, ASBESTO Y YESO;16191564;792960;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;284;ESTRUCTURAS METALICAS ACABADAS;593000;603000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;320;MAQUINARIA Y EQUIPO;325;EQUIPO DE TRANSPORTE;9991395;10091395;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;25;COMPLEMENTO POR ANTIGUEDAD AL PERSONAL TEMPORAL;0;480520;64810.81
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;294;UTILES DEPORTIVOS Y RECREATIVOS;203000;0;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;290;OTROS MATERIALES Y SUMINISTROS;296;UTILES DE COCINA Y COMEDOR;6020;16020;4544
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;157;ARRENDAMIENTO DE EQUIPO DE COMPUTO;290880;159782;26250
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;419;OTRAS TRANSFERENCIAS A PERSONAS INDIVIDUALES;381061862;6480697862;5836655700
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;30;PERSONAL POR JORNAL Y  A  DESTAJO;31;JORNALES;9767888;0;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;30;PERSONAL POR JORNAL Y  A  DESTAJO;33;COMPLEMENTOS ESPECIFICOS AL PERSONAL POR JORNAL;2531200;0;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;230;TEXTILES Y VESTUARIO;231;HILADOS Y TELAS;0;0;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;240;PRODUCTOS DE PAPEL, CARTON E IMPRESOS;242;PAPELES COMERCIALES, CARTULINAS, CARTONES Y OTROS;0;12875;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;283;PRODUCTOS DE METAL Y SUS ALEACIONES;136805;160805;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;410;TRANSFERENCIAS DIRECTAS A PERSONAS INDIVIDUALES;416;BECAS DE ESTUDIO EN EL INTERIOR;26604288;21419288;11816200
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;400;TRANSFERENCIAS CORRIENTES;430;TRANSFERENCIAS  A ENTIDADES DEL SECTOR PRIVADO;437;TRANSFERENCIAS A  EMPRESAS PRIVADAS;25000000;25000000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;162;MANTENIMIENTO Y REPARACION DE  EQUIPO DE OFICINA;19800;19800;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;250;PRODUCTOS DE CUERO Y CAUCHO;252;ARTICULOS DE CUERO;680;680;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;273;PRODUCTOS DE LOZA Y PORCELANA;2000;2000;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;282;PRODUCTOS METALURGICOS NO FERRICOS;12769356;8352186;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;270;PRODUCTOS DE MINERALES NO METALICOS;274;CEMENTO;26297360;5797360;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;280;PRODUCTOS METALICOS;281;PRODUCTOS SIDERURGICOS;36995154;3896706;0
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;330;CONSTRUCCIONES POR CONTRATO;332;CONSTRUCCIONES DE BIENES NACIONALES DE USO NO COMUN;11947133;1399000;716225
11130020;MINISTERIO DE DESARROLLO SOCIAL;20;INVERSION;300;PROPIEDAD, PLANTA, EQUIPO  E INTANGIBLES;330;CONSTRUCCIONES POR CONTRATO;331;CONSTRUCCIONES DE BIENES NACIONALES DE USO COMUN;188589155;199137288;35039240.82
11130020;MINISTERIO DE DESARROLLO SOCIAL;10;GASTOS DE FUNCIONAMIENTO;200;MATERIALES Y SUMINISTROS;220;MINERALES;223;PIEDRA, ARCILLA Y ARENA;1850100;1850100;0
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;11;PERSONAL PERMANENTE;14511072;13816199;11104778.36
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;12;COMPLEMENTO PERSONAL AL SALARIO DEL PERSONAL PERMANENTE;647700;632580;524072.11
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;13;COMPLEMENTO POR ANTIGUEDAD AL PERSONAL PERMANENTE;39720;42825;34372.9
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;14;COMPLEMENTO POR CALIDAD PROFESIONAL AL PERSONAL PERMANENTE;342000;340052;265045.16
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;10;PERSONAL EN CARGOS FIJOS;15;COMPLEMENTOS ESPECIFICOS AL PERSONAL PERMANENTE;5735290;7047937;5973879.54
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;22;PERSONAL POR CONTRATO;4182000;3544106;2668474.41
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;24;COMPLEMENTO PERSONAL AL SALARIO DEL PERSONAL TEMPORAL;30504;15360;4000
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;25;COMPLEMENTO POR ANTIGUEDAD AL PERSONAL TEMPORAL;420;2180;1745
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;26;COMPLEMENTO POR CALIDAD PROFESIONAL AL PERSONAL TEMPORAL;126000;114000;76509.19
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;27;COMPLEMENTOS ESPECIFICOS AL PERSONAL TEMPORAL;1852610;2030893;1592036.55
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;20;PERSONAL TEMPORAL;29;OTRAS REMUNERACIONES DE PERSONAL TEMPORAL;60750000;85750000;66067821.25
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;60;DIETAS Y GASTOS DE REPRESENTACION;63;GASTOS DE REPRESENTACION EN EL INTERIOR;144000;144000;120000
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;71;AGUINALDO;1791887;1772105;882429.7
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;72;BONIFICACION ANUAL (BONO 14);1791887;1729110;1677811.17
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;0;SERVICIOS PERSONALES;70;OTRAS PRESTACIONES RELACIONADAS CON SALARIOS;73;BONO VACACIONAL;49400;50010;1004.98
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;111;ENERGIA ELECTRICA;785400;854400;577658.02
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;112;AGUA;307440;357440;231570.59
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;113;TELEFONIA;1628340;1754740;1246853.33
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;114;CORREOS Y TELEGRAFOS;149520;149520;71377
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;110;SERVICIOS BASICOS Y OTROS COMPLEMENTARIOS;115;EXTRACCION DE BASURA Y DESTRUCCION DE DESECHOS SOLIDOS;35760;46560;26666.25
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;120;DIVULGACION, IMPRESION Y ENCUADERNACION;121;DIVULGACION E INFORMACION;1262000;420715;31819
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;120;DIVULGACION, IMPRESION Y ENCUADERNACION;122;IMPRESION, ENCUADERNACION Y REPRODUCCION;390950;160225;13902.1
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;131;VIATICOS EN EL EXTERIOR;160000;102000;21553.81
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;132;VIATICOS DE REPRESENTACION EN EL EXTERIOR;100000;70000;34100
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;133;VIATICOS EN EL INTERIOR;287000;287000;16105.25
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;135;OTROS VIATICOS Y GASTOS CONEXOS;0;100;100
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;130;VIATICOS, GASTOS CONEXOS Y RECONOCIMIENTO DE GASTOS;136;RECONOCIMIENTO DE GASTOS;904600;404600;109305.04
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;140;TRANSPORTE Y ALMACENAJE;141;TRANSPORTE DE PERSONAS;115000;115000;30826.58
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;140;TRANSPORTE Y ALMACENAJE;142;FLETES;53280;53280;25570
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;151;ARRENDAMIENTO DE EDIFICIOS Y LOCALES;1748808;1268808;870398
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;153;ARRENDAMIENTO DE MAQUINAS Y EQUIPOS DE OFICINA;0;55000;12000
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;150;ARRENDAMIENTOS Y DERECHOS;158;DERECHOS DE BIENES INTANGIBLES;740000;451648;242338.04
11140021;PROCURADURIA GENERAL DE LA NACION;10;GASTOS DE FUNCIONAMIENTO;100;SERVICIOS NO PERSONALES;160;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;162;MANTENIMIENTO Y REPARACION DE  EQUIPO DE OFICINA;4500;3000;0
